Temp,m31.0
176.8481,314237.45110000647
176.8945,314237.45110000647
176.8788,314237.45110000647
176.7941,314237.45110000647
176.7974,314237.45110000647
176.8505,314237.45110000647
176.9009,314237.45110000647
176.9665,314237.45110000647
176.9055,314237.45110000647
176.8099,314237.45110000647
176.8533,314237.45110000647
176.9335,314237.45110000647
176.881,314237.45110000647
176.8105,314237.45110000647
176.8207,314237.45110000647
176.7429,314237.45110000647
176.7739,314237.45110000647
176.8874,314237.45110000647
176.8942,314237.45110000647
176.8326,314237.45110000647
176.8189,314237.45110000647
176.8509,314237.45110000647
176.8443,314237.45110000647
176.9281,314237.45110000647
176.9268,314237.45110000647
176.8664,314237.45110000647
176.914,314237.45110000647
176.883,314237.45110000647
176.9234,314237.45110000647
176.8343,314237.45110000647
176.8869,314237.45110000647
176.8666,314237.45110000647
176.8004,314237.45110000647
176.889,314237.45110000647
177.0114,314237.45110000647
176.8458,314237.45110000647
176.9231,314237.45110000647
176.9848,314237.45110000647
177.0193,314237.45110000647
177.032,314237.45110000647
176.9611,314237.45110000647
176.8494,314237.45110000647
176.9185,314237.45110000647
176.8734,314237.45110000647
176.9646,314237.45110000647
176.9394,314237.45110000647
176.8496,314237.45110000647
176.9133,314237.45110000647
176.7969,314237.45110000647
176.792,314237.45110000647
176.7845,314237.45110000647
176.8007,314237.45110000647
176.9141,314237.45110000647
176.8142,314237.45110000647
176.7997,314237.45110000647
176.7839,314237.45110000647
176.8388,314237.45110000647
176.9101,314237.45110000647
177.0272,314237.45110000647
177.0201,314237.45110000647
176.969,314237.45110000647
177.0026,314237.45110000647
176.9059,314237.45110000647
176.8848,314237.45110000647
176.8855,314237.45110000647
176.9602,314237.45110000647
177.023,314237.45110000647
176.9497,314237.45110000647
176.8147,314237.45110000647
176.8542,314237.45110000647
176.9009,314237.45110000647
176.9337,314237.45110000647
176.8691,314237.45110000647
176.9353,314237.45110000647
176.9734,314237.45110000647
176.9555,314237.45110000647
176.8202,314237.45110000647
176.9251,314237.45110000647
176.8746,314237.45110000647
177.0054,314237.45110000647
177.0023,314237.45110000647
177.0163,314237.45110000647
177.1247,314237.4511000065
177.248,314237.4511000065
177.2921,314237.4511000065
177.5623,314237.4511000065
177.7207,314237.45110000635
177.9972,314237.45110000635
178.29,314237.45110000635
178.6543,314237.45110000647
179.0592,314237.45110000647
179.3064,314237.45110000647
179.7101,314237.45110000635
180.1774,314237.45110000647
180.5681,314237.45110000647
180.8962,314237.45110000647
181.384,314237.45110000647
181.8506,314237.4511000064
182.297,314237.4511000064
182.8438,314237.4511000063
183.2631,314237.4511000066
183.6243,314237.45110000623
184.0933,314237.4511000063
184.5898,314237.45110000647
185.0357,314237.45110000635
185.4777,314237.4511000064
185.9069,314237.4511000064
186.4914,314237.45110000623
187.0203,314237.45110000635
187.6229,314237.45110000623
188.1595,314237.4511000064
188.6697,314237.45110000635
189.3571,314237.45110000623
189.9038,314237.45110000647
190.5653,314237.45110000623
191.2235,314237.45110000623
191.9041,314237.45110000647
192.46,314237.45110000647
193.0445,314237.45110000623
193.7611,314237.45110000647
194.4817,314237.45110000647
195.1538,314237.4511000064
195.7753,314237.45110000635
196.417,314237.4511000064
197.0638,314237.4511000064
197.6513,314237.45110000635
198.3369,314237.45110000623
199.1706,314237.45110000647
199.7659,314237.45110000635
