0,5618.562,70.0,2butenalE(crotonaldehyde)
0,5618.562,59.0,diethylether
0,5618.562,56.0,2buteneE
0,5618.562,57.0,2buten1ol(crotyl alcohol)
0,5618.562,54.0,13butadiene
0,5618.562,58.0,acetone
0,5618.562,44.0,acetaldehyde
0,5618.562,45.0,ethanol
1,5638.531,70.0,2butenalE(crotonaldehyde)
1,5638.531,59.0,diethylether
1,5638.531,56.0,2buteneE
1,5638.531,57.0,2buten1ol(crotyl alcohol)
1,5638.531,54.0,13butadiene
1,5638.531,58.0,acetone
1,5638.531,44.0,acetaldehyde
1,5638.531,45.0,ethanol
2,5658.5,70.0,2butenalE(crotonaldehyde)
2,5658.5,59.0,diethylether
2,5658.5,56.0,2buteneE
2,5658.5,57.0,2buten1ol(crotyl alcohol)
2,5658.5,54.0,13butadiene
2,5658.5,58.0,acetone
2,5658.5,44.0,acetaldehyde
2,5658.5,45.0,ethanol
